"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"108",18432,0,0.000305,1,1152,16,16,20,0,2,1232252,2064464,589856,9216,525339,451967,0,0,64517,18434,1216096,76651532,1152,98.70837,0.432015,0.984857,15.359864,7.447121,7.925873,7.848808,9.309003,21.876247,0,70.21252,79.999132,0.43238,57.00293,10.046943,0,0,8.071191,4.999783,0,0,520729,92166,78472,216623,92172,0,0,21.879479,9.309609,9217,9217,368654,119815,0,0,2654320,294928,1179680,589856,0,0,3,1,489058,0,2064464,6488176,294912,2654320,2654208,0,0,0,26.925499,0.466379
"118",19456,0,0.000322,1,1216,16,16,20,0,2,1297056,2179152,622624,9728,554523,477031,0,0,68101,19458,1282712,80783114,1216,98.636152,0.432305,0.985155,15.393196,7.463287,7.983707,7.876688,9.329204,21.923716,0,70.212533,79.999178,0.432676,57.002775,10.053999,0,0,8.071203,4.999794,0,0,549657,97286,83255,228811,97292,0,0,21.941744,9.32978,9729,9729,389134,126471,0,0,2801776,311312,1245216,622624,0,0,3,1,516192,0,2179152,6848624,311296,2801776,2801664,0,0,0,27.001301,0.46715
"128",20480,0,0.000338,1,1280,16,16,20,0,2,1366968,2293840,655392,10240,583707,502142,0,0,71685,20482,1350741,85130796,1280,98.78971,0.432299,0.98477,15.394417,7.463882,8.00752,7.956682,9.329944,21.92545,0,70.212545,79.999219,0.433206,57.002637,10.066568,0,0,8.071214,4.999805,0,0,578585,102406,87891,240731,102412,0,0,21.932374,9.330491,10241,10241,409614,133127,0,0,2949232,327696,1310752,655392,0,0,3,1,543374,0,2293840,7209072,327680,2949232,2949120,0,0,0,26.968737,0.466839
"138",21504,0,0.000356,1,1344,16,16,20,0,2,1436468,2408528,688160,10752,612891,527295,0,0,75269,21506,1418602,89329972,1344,98.740191,0.431955,0.985243,15.382711,7.45821,8.031839,8.03418,9.32285,21.908775,0,70.212555,79.999256,0.432697,57.002511,10.05497,0,0,8.071225,4.999814,0,0,607513,107526,92636,252759,107532,0,0,21.915018,9.32337,10753,10753,430094,139783,0,0,3096688,344080,1376288,688160,0,0,3,1,570535,0,2408528,7569520,344064,3096688,3096576,0,0,0,26.947067,0.469117
"148",22528,0,0.000372,1,1408,16,16,20,0,2,1503352,2523216,720928,11264,642075,552371,0,0,78853,22530,1486307,93690108,1408,98.980336,0.432634,0.98493,15.397595,7.46543,8.041268,7.978225,9.33187,21.92997,0,70.212565,79.99929,0.43277,57.002397,10.056748,0,0,8.071234,4.999822,0,0,636441,112646,97067,264751,112652,0,0,21.932621,9.332368,11265,11265,450574,146439,0,0,3244144,360464,1441824,720928,0,0,3,1,597644,0,2523216,7929968,360448,3244144,3244032,0,0,0,26.974255,0.47143
"158",23552,0,0.000389,1,1472,16,16,20,0,2,1575068,2637904,753696,11776,671259,577379,0,0,82437,23554,1551897,97755214,1472,99.007401,0.432541,0.985152,15.410799,7.471835,8.046903,7.978539,9.339873,21.948774,0,70.212574,79.999321,0.432832,57.002293,10.058364,0,0,8.071242,4.99983,0,0,665369,117766,101463,276823,117772,0,0,21.954484,9.340349,11777,11777,471054,153095,0,0,3391600,376848,1507360,753696,0,0,3,1,624801,0,2637904,8290416,376832,3391600,3391488,0,0,0,26.916298,0.470446
"168",24576,0,0.000405,1,1536,16,16,20,0,2,1633688,2752592,786464,12288,700443,602479,0,0,86021,24578,1619776,102007692,1536,99.045546,0.432625,0.985273,15.426034,7.479225,8.060168,7.989185,9.349107,21.970469,0,70.212582,79.999349,0.433212,57.002197,10.067257,0,0,8.07125,4.999837,0,0,694297,122886,105944,288855,122892,0,0,21.975947,9.349563,12289,12289,491534,159751,0,0,3539056,393232,1572896,786464,0,0,3,1,651873,0,2752592,8650864,393216,3539056,3538944,0,0,0,27.078732,0.466512
"178",25600,0,0.000421,1,1600,16,16,20,0,2,1724276,2867280,819232,12800,729627,627558,0,0,89605,25602,1702031,106373754,1600,99.082096,0.432578,0.985202,15.414478,7.473625,8.057552,7.906333,9.342104,21.954009,0,70.212589,79.999375,0.433264,57.002109,10.068619,0,0,8.071257,4.999844,0,0,723225,128006,110405,300847,128012,0,0,21.956345,9.342542,12801,12801,512014,166407,0,0,3686512,409616,1638432,819232,0,0,3,1,679051,0,2867280,9011312,409600,3686512,3686400,0,0,0,26.725072,0.469102
"188",26624,0,0.000439,1,1664,16,16,20,0,2,1768348,2981968,852000,13312,758811,652666,0,0,93189,26626,1754591,110594666,1664,99.116302,0.432472,0.98507,15.423788,7.478141,8.074637,7.955829,9.347746,21.967267,0,70.212596,79.999399,0.4335,57.002028,10.074184,0,0,8.071264,4.99985,0,0,752153,133126,114995,312919,133132,0,0,21.972323,9.348168,13313,13313,532494,173063,0,0,3833968,426000,1703968,852000,0,0,3,1,706160,0,2981968,9371760,425984,3833968,3833856,0,0,0,27.10134,0.465044
"198",27648,0,0.000457,1,1728,16,16,20,0,2,1836640,3096656,884768,13824,787995,677758,0,0,96773,27650,1821233,114943488,1728,99.190451,0.432374,0.985805,15.42496,7.478711,8.089675,7.932387,9.348457,21.968934,0,70.212602,79.999421,0.433148,57.001953,10.066134,0,0,8.07127,4.999855,0,0,781081,138246,119631,324955,138252,0,0,21.974073,9.348862,13825,13825,552974,179719,0,0,3981424,442384,1769504,884768,0,0,3,1,733284,0,3096656,9732208,442368,3981424,3981312,0,0,0,27.097199,0.465666
"208",28672,0,0.000471,1,1792,16,16,20,0,2,1902108,3211344,917536,14336,817179,702865,0,0,100357,28674,1886969,119110734,1792,99.092666,0.433084,0.985033,15.437804,7.484941,8.086845,7.906332,9.356241,21.987225,0,70.212608,79.999442,0.433004,57.001883,10.062999,0,0,8.071276,4.999861,0,0,810009,143366,123915,336943,143372,0,0,21.989314,9.356633,14337,14337,573454,186375,0,0,4128880,458768,1835040,917536,0,0,3,1,760584,0,3211344,10092656,458752,4128880,4128768,0,0,0,27.13358,0.466605
"218",29696,0,0.000489,1,1856,16,16,20,0,2,1970552,3326032,950304,14848,846363,727947,0,0,103941,29698,1955344,123380994,1856,99.236082,0.432846,0.985765,15.453378,7.492494,8.093783,7.95729,9.36568,22.009405,0,70.212614,79.999461,0.433666,57.001818,10.078317,0,0,8.071281,4.999865,0,0,838937,148486,128321,348975,148492,0,0,22.011423,9.366059,14849,14849,593934,193031,0,0,4276336,475152,1900576,950304,0,0,3,1,787558,0,3326032,10453104,475136,4276336,4276224,0,0,0,27.126511,0.46787
"228",30720,0,0.000506,1,1920,16,16,20,0,2,2038912,3440720,983072,15360,875547,753045,0,0,107525,30722,2022369,127514702,1920,99.146677,0.432953,0.985779,15.45013,7.49092,8.104719,8.012427,9.363711,22.004777,0,70.212619,79.999479,0.433598,57.001758,10.076881,0,0,8.071286,4.99987,0,0,867865,153606,132953,361047,153612,0,0,22.009166,9.364077,15361,15361,614414,199687,0,0,4423792,491536,1966112,983072,0,0,3,1,814758,0,3440720,10813552,491520,4423792,4423680,0,0,0,27.121033,0.466148
"238",31744,0,0.000523,1,1984,16,16,20,0,2,2104220,3555408,1015840,15872,904731,778204,0,0,111109,31746,2088619,131784400,1984,99.191016,0.432818,0.985858,15.448743,7.49025,8.113159,7.938143,9.362871,22.0028,0,70.212623,79.999496,0.433611,57.001701,10.077269,0,0,8.07129,4.999874,0,0,896793,158726,137540,373047,158732,0,0,22.00516,9.363225,15873,15873,634894,206343,0,0,4571248,507920,2031648,1015840,0,0,3,1,841903,0,3555408,11174000,507904,4571248,4571136,0,0,0,27.15524,0.463939
"248",32768,0,0.000539,1,2048,16,16,20,0,2,2170684,3670096,1048608,16384,933915,803218,0,0,114693,32770,2154964,135894998,2048,99.23421,0.433378,0.985235,15.461495,7.496434,8.117362,7.973468,9.3706,22.02096,0,70.212628,79.999512,0.433517,57.001648,10.075106,0,0,8.071295,4.999878,0,0,925721,163846,141933,385111,163852,0,0,22.025078,9.370943,16385,16385,655374,212999,0,0,4718704,524304,2097184,1048608,0,0,3,1,868990,0,3670096,11534448,524288,4718704,4718592,0,0,0,27.17291,0.467182
"258",33792,0,0.000556,1,2112,16,16,20,0,2,2238968,3784784,1081376,16896,963099,828305,0,0,118277,33794,2223213,140218590,2112,99.307519,0.433202,0.985712,15.463385,7.497352,8.111685,7.949671,9.371745,22.023651,0,70.212632,79.999527,0.433601,57.001598,10.07715,0,0,8.071299,4.999882,0,0,954649,168966,146248,397103,168972,0,0,22.025426,9.372078,16897,16897,675854,219655,0,0,4866160,540688,2162720,1081376,0,0,3,1,896146,0,3784784,11894896,540672,4866160,4866048,0,0,0,27.167427,0.466667
"268",34816,0,0.000572,1,2176,16,16,20,0,2,2305500,3899472,1114144,17408,992283,853354,0,0,121861,34818,2289643,144519480,2176,99.332404,0.433316,0.985673,15.461477,7.496428,8.118726,8.00289,9.370589,22.020932,0,70.212636,79.99954,0.433406,57.001551,10.072676,0,0,8.071303,4.999885,0,0,983577,174086,150829,409135,174092,0,0,22.022655,9.370912,17409,17409,696334,226311,0,0,5013616,557072,2228256,1114144,0,0,3,1,923280,0,3899472,12255344,557056,5013616,5013504,0,0,0,27.18291,0.468735
"278",35840,0,0.000588,1,2240,16,16,20,0,2,2372892,4014160,1146912,17920,1021467,878482,0,0,125445,35842,2356627,148647108,2240,99.173603,0.433453,0.985302,15.461822,7.496596,8.123247,7.941537,9.370798,22.021422,0,70.21264,79.999554,0.433736,57.001507,10.080412,0,0,8.071306,4.999888,0,0,1012505,179206,155348,421207,179212,0,0,22.025187,9.371111,17921,17921,716814,232967,0,0,5161072,573456,2293792,1146912,0,0,3,1,950403,0,4014160,12615792,573440,5161072,5160960,0,0,0,27.187668,0.467902
"288",36864,0,0.000606,1,2304,16,16,20,0,2,2440344,4128848,1179680,18432,1050651,903551,0,0,129029,36866,2424087,152857108,2304,99.319996,0.433598,0.985374,15.470777,7.50094,8.13007,7.946184,9.376225,22.034175,0,70.212643,79.999566,0.433782,57.001465,10.081528,0,0,8.07131,4.999891,0,0,1041433,184326,159828,433239,184332,0,0,22.037838,9.376531,18433,18433,737294,239623,0,0,5308528,589840,2359328,1179680,0,0,3,1,977540,0,4128848,12976240,589824,5308528,5308416,0,0,0,27.191494,0.470021
"298",37888,0,0.000623,1,2368,16,16,20,0,2,2508252,4243536,1212448,18944,1079835,928702,0,0,132613,37890,2491570,157168950,2368,99.355409,0.433627,0.986105,15.480132,7.505477,8.136347,8.010262,9.381895,22.047499,0,70.212646,79.999578,0.433977,57.001425,10.086084,0,0,8.071313,4.999894,0,0,1070361,189446,164295,445271,189452,0,0,22.051064,9.382192,18945,18945,757774,246279,0,0,5455984,606224,2424864,1212448,0,0,3,1,1004620,0,4243536,13336688,606208,5455984,5455872,0,0,0,27.190171,0.465961
"308",38912,0,0.00064,1,2432,16,16,20,0,2,2576568,4358224,1245216,19456,1109019,953701,0,0,136197,38914,2560154,161534348,2432,99.32485,0.433184,0.986152,15.478281,7.50458,8.13893,7.93836,9.380773,22.044861,0,70.21265,79.999589,0.433521,57.001388,10.075552,0,0,8.071316,4.999897,0,0,1099289,194566,168809,457271,194572,0,0,22.046789,9.381063,19457,19457,778254,252935,0,0,5603440,622608,2490400,1245216,0,0,3,1,1031776,0,4358224,13697136,622592,5603440,5603328,0,0,0,27.184611,0.465616
"318",39936,0,0.000657,1,2496,16,16,20,0,2,2642936,4472912,1277984,19968,1138203,978812,0,0,139781,39938,2628103,165866014,2496,99.416807,0.432975,0.986132,15.477647,7.504274,8.144787,7.931142,9.380389,22.043957,0,70.212653,79.999599,0.433684,57.001352,10.079395,0,0,8.071319,4.9999,0,0,1128217,199686,173383,469295,199692,0,0,22.04546,9.380671,19969,19969,798734,259591,0,0,5750896,638992,2555936,1277984,0,0,3,1,1058942,0,4472912,14057584,638976,5750896,5750784,0,0,0,27.199372,0.466093
"328",40960,0,0.000672,1,2560,16,16,20,0,2,2709976,4587600,1310752,20480,1167387,1003865,0,0,143365,40962,2694108,169968364,2560,99.380519,0.433311,0.986212,16.8668,8.1778,8.884755,8.681763,10.2223,24.02245,0,70.212655,79.999609,0.433789,57.001318,10.081873,0,0,8.071321,4.999902,0,0,1157145,204806,178008,481367,204812,0,0,24.026044,10.222599,20481,20481,819214,266247,0,0,5898352,655376,2621472,1310752,0,0,3,1,1086054,0,4587600,14418032,655360,5898352,5898240,0,0,0,27.206662,0.466242
"338",41984,0,0.00069,1,2624,16,16,20,0,2,2778040,4702288,1343520,20992,1196571,1028965,0,0,146949,41986,2760012,174151592,2624,99.41305,0.433736,0.985908,17.048222,8.265763,8.993213,8.726301,10.332253,24.280838,0,70.212658,79.999619,0.43376,57.001286,10.081281,0,0,8.071324,4.999905,0,0,1186073,209926,182720,493399,209932,0,0,24.284382,10.332548,20993,20993,839694,272903,0,0,6045808,671760,2687008,1343520,0,0,3,1,1113181,0,4702288,14778480,671744,6045808,6045696,0,0,0,27.203568,0.466698
"348",43008,0,0.000706,1,2688,16,16,20,0,2,2845464,4816976,1376288,21504,1225755,1054133,0,0,150533,43010,2828403,178461580,2688,99.462217,0.433374,0.9858,15.484085,7.507398,8.157394,7.957878,9.384291,22.053123,0,70.212661,79.999628,0.433669,57.001256,10.079232,0,0,8.071327,4.999907,0,0,1215001,215046,186931,505431,215052,0,0,22.056265,9.384553,21505,21505,860174,279559,0,0,6193264,688144,2752544,1376288,0,0,3,1,1140407,0,4816976,15138928,688128,6193264,6193152,0,0,0,27.20674,0.466889
"358",44032,0,0.000725,1,2752,16,16,20,0,2,2911288,4931664,1409056,22016,1254939,1079139,0,0,154117,44034,2896085,182602408,2752,99.372422,0.433463,0.985824,16.689624,8.0919,8.80768,8.591522,10.114921,23.770105,0,70.212663,79.999637,0.433865,57.001226,10.083758,0,0,8.071329,4.999909,0,0,1243929,220166,191712,517431,220172,0,0,23.771943,10.115196,22017,22017,880654,286215,0,0,6340720,704528,2818080,1409056,0,0,3,1,1167571,0,4931664,15499376,704512,6340720,6340608,0,0,0,27.22472,0.46807
"368",45056,0,0.000744,1,2816,16,16,20,0,2,2978588,5046352,1441824,22528,1284123,1104258,0,0,157701,45058,2961658,186765272,2816,99.474092,0.43374,0.985847,15.50059,7.515402,8.16658,7.928227,9.394295,22.07663,0,70.212665,79.999645,0.433867,57.001199,10.083853,0,0,8.071331,4.999911,0,0,1272857,225286,195844,529637,225292,0,0,22.085554,9.394545,22529,22529,901134,292871,0,0,6488176,720912,2883616,1441824,0,0,3,1,1194610,0,5046352,15859824,720896,6488176,6488064,0,0,0,27.228405,0.465812
"378",46080,0,0.000757,1,2880,16,16,20,0,2,3044724,5161040,1474592,23040,1313307,1129327,0,0,161285,46082,3028208,191061454,2880,99.452589,0.433659,0.985842,17.421899,8.446943,9.195566,8.990217,10.558724,24.813043,0,70.212668,79.999653,0.433823,57.001172,10.082878,0,0,8.071333,4.999913,0,0,1301785,230406,200660,541527,230412,0,0,24.816342,10.558999,23041,23041,921614,299527,0,0,6635632,737296,2949152,1474592,0,0,3,1,1221794,0,5161040,16220272,737280,6635632,6635520,0,0,0,27.242338,0.464424
"388",47104,0,0.000775,1,2944,16,16,20,0,2,3116220,5275728,1507360,23552,1342491,1154487,0,0,164869,47106,3097117,195375576,2944,99.51541,0.433645,0.985829,15.493669,7.512048,8.167728,7.975999,9.3901,22.066771,0,70.21267,79.99966,0.433746,57.001146,10.081117,0,0,8.071335,4.999915,0,0,1330713,235526,204866,553527,235532,0,0,22.068366,9.390339,23553,23553,942094,306183,0,0,6783088,753680,3014688,1507360,0,0,3,1,1248896,0,5275728,16580720,753664,6783088,6782976,0,0,0,27.208798,0.467993
"398",48128,0,0.000791,1,3008,16,16,20,0,2,3181852,5390416,1540128,24064,1371675,1179604,0,0,168453,48130,3164487,199625452,3008,99.476547,0.433401,0.986165,17.416225,8.444193,9.178974,8.979181,10.555285,24.80496,0,70.212672,79.999668,0.433639,57.001122,10.078723,0,0,8.071337,4.999917,0,0,1359641,240646,209268,565749,240652,0,0,24.815048,10.555548,24065,24065,962574,312839,0,0,6930544,770064,3080224,1540128,0,0,3,1,1276103,0,5390416,16941168,770048,6930544,6930432,0,0,0,27.226848,0.467723
"408",49152,0,0.000808,1,3072,16,16,20,0,2,3248348,5505104,1572896,24576,1400859,1204577,0,0,172037,49154,3231154,203902696,3072,99.552359,0.433548,0.986213,15.500738,7.515477,8.169085,7.960683,9.394384,22.076838,0,70.212674,79.999674,0.433943,57.001099,10.085742,0,0,8.071339,4.999919,0,0,1388569,245766,213711,577591,245772,0,0,22.078367,9.394614,24577,24577,983054,319495,0,0,7078000,786448,3145760,1572896,0,0,3,1,1303132,0,5505104,17301616,786432,7078000,7077888,0,0,0,27.236922,0.466576
"418",50176,0,0.000824,1,3136,16,16,20,0,2,3314456,5619792,1605664,25088,1430043,1229722,0,0,175621,50178,3297969,208131904,3136,99.534863,0.433917,0.98608,16.276795,7.891746,8.580034,8.340657,9.864722,23.182131,0,70.212676,79.999681,0.434117,57.001076,10.089862,0,0,8.071341,4.99992,0,0,1417497,250886,218213,589615,250892,0,0,23.183389,9.864958,25089,25089,1003534,326151,0,0,7225456,802832,3211296,1605664,0,0,3,1,1330405,0,5619792,17662064,802816,7225456,7225344,0,0,0,27.249781,0.46591
"428",51200,0,0.000843,1,3200,16,16,20,0,2,3382072,5734480,1638432,25600,1459227,1254822,0,0,179205,51202,3364589,212367328,3200,99.485141,0.433543,0.986224,17.063334,8.273097,8.994556,8.737279,10.341412,24.302355,0,70.212678,79.999688,0.433819,57.001055,10.082982,0,0,8.071343,4.999922,0,0,1446425,256006,222664,601647,256012,0,0,24.303648,10.341655,25601,25601,1024014,332807,0,0,7372912,819216,3276832,1638432,0,0,3,1,1357507,0,5734480,18022512,819200,7372912,7372800,0,0,0,27.249982,0.466535
"438",52224,0,0.000857,1,3264,16,16,20,0,2,3450200,5849168,1671200,26112,1488411,1279920,0,0,182789,52226,3433570,216967720,3264,99.4917,0.433572,0.985877,15.495152,7.51277,8.367263,7.939477,9.390999,22.06888,0,70.212679,79.999694,0.433762,57.001034,10.081693,0,0,8.071345,4.999923,0,0,1475353,261126,232660,613679,261132,0,0,22.070031,9.391215,26113,26113,1044494,339463,0,0,7520368,835600,3342368,1671200,0,0,3,1,1384577,0,5849168,18382960,835584,7520368,7520256,0,0,0,27.246131,0.465818
"448",53248,0,0.000874,1,3328,16,16,20,0,2,3518936,5963856,1703968,26624,1517595,1304965,0,0,186373,53250,3502305,221030806,3328,99.498502,0.433743,0.986266,17.063113,8.272992,8.99897,8.810435,10.341278,24.302039,0,70.212681,79.9997,0.43406,57.001014,10.088597,0,0,8.071346,4.999925,0,0,1504281,266246,231687,625751,266252,0,0,24.304836,10.341511,26625,26625,1064974,346119,0,0,7667824,851984,3407904,1703968,0,0,3,1,1411771,0,5963856,18743408,851968,7667824,7667712,0,0,0,27.237722,0.467973
"458",54272,0,0.000891,1,3392,16,16,20,0,2,3588376,6078544,1736736,27136,1546779,1330213,0,0,189957,54274,3572822,225525920,3392,99.558099,0.432929,0.986146,17.061809,8.27236,9.198776,8.794441,10.340488,24.300181,0,70.212683,79.999705,0.43381,57.000995,10.082812,0,0,8.071348,4.999926,0,0,1533209,271366,241404,637743,271372,0,0,24.3014,10.340717,27137,27137,1085454,352775,0,0,7815280,868368,3473440,1736736,0,0,3,1,1438837,0,6078544,19103856,868352,7815280,7815168,0,0,0,27.224293,0.464877
